Date,Issue,Code,Sector,Component Weight (TOPIX),New Index Series Code
20241031,"The Chiba Bank,Ltd.",8331,"Banks",0.0892%,TOPIX Mid400
20241031,"The Gunma Bank,Ltd.",8334,"Banks",0.0394%,TOPIX Mid400
20241031,"The Musashino Bank,Ltd.",8336,"Banks",0.0104%,TOPIX Small 1
20241031,"The Chiba Kogyo Bank,Ltd.",8337,"Banks",0.0068%,TOPIX Small 1
20241031,"Tsukuba Bank,Ltd.",8338,"Banks",0.0025%,TOPIX Small 2
20241031,"The 77 Bank,Ltd.",8341,"Banks",0.0324%,TOPIX Mid400
20241031,"THE AKITA BANK,LTD.",8343,"Banks",0.0036%,TOPIX Small 2
20241031,"The Yamagata Bank,Ltd.",8344,"Banks",0.0028%,TOPIX Small 2
20241031,"The Bank of Iwate,Ltd.",8345,"Banks",0.0037%,TOPIX Small 2
20241031,"The Toho Bank,Ltd.",8346,"Banks",0.0058%,TOPIX Small 1
20241031,"THE TOHOKU BANK,LTD.",8349,"Banks",0.0002%,TOPIX Small 2
20241031,"Fukuoka Financial Group,Inc.",8354,"Banks",0.0783%,TOPIX Mid400
20241031,"Suruga Bank Ltd.",8358,"Banks",0.0189%,TOPIX Small 1
20241031,"The Hachijuni Bank,Ltd.",8359,"Banks",0.0505%,TOPIX Mid400
20241031,"The Yamanashi Chuo Bank,Ltd.",8360,"Banks",0.0047%,TOPIX Small 2
20241031,"The Ogaki Kyoritsu Bank,Ltd.",8361,"Banks",0.0089%,TOPIX Small 1
20241031,"The Fukui Bank,Ltd.",8362,"Banks",0.0041%,TOPIX Small 2
20241031,"THE SHIMIZU BANK,LTD.",8364,"Banks",0.0014%,TOPIX Small 2
20241031,"The Bank of Toyama,Ltd.",8365,"Banks",0.0001%,TOPIX Small 2
20241031,"THE SHIGA BANK,LTD.",8366,"Banks",0.0128%,TOPIX Small 1
20241031,"The Nanto Bank,Ltd.",8367,"Banks",0.0115%,TOPIX Small 1
20241031,"The Hyakugo Bank,Ltd.",8368,"Banks",0.0133%,TOPIX Small 1
20241031,"The Kiyo Bank,Ltd.",8370,"Banks",0.0164%,TOPIX Small 1
20241031,"Hokuhoku Financial Group, Inc.",8377,"Banks",0.0232%,TOPIX Mid400
20241031,"The San-in Godo Bank,Ltd.",8381,"Banks",0.0198%,TOPIX Small 1
20241031,"THE TOTTORI BANK,LTD.",8383,"Banks",0.0001%,TOPIX Small 2
20241031,"The Hyakujushi Bank,Ltd.",8386,"Banks",0.0064%,TOPIX Small 1
20241031,"The Shikoku Bank Ltd.",8387,"Banks",0.0035%,TOPIX Small 2
20241031,"The Awa Bank,Ltd.",8388,"Banks",0.0088%,TOPIX Small 1
20241031,"THE OITA BANK,LTD.",8392,"Banks",0.0048%,TOPIX Small 2
20241031,"The Miyazaki Bank,Ltd.",8393,"Banks",0.0044%,TOPIX Small 2
20241031,"THE BANK OF SAGA LTD.",8395,"Banks",0.0031%,TOPIX Small 2
20241031,"Bank of The Ryukyus,Limited",8399,"Banks",0.0059%,TOPIX Small 2
20241031,"Seven Bank,Ltd.",8410,"Banks",0.0295%,TOPIX Mid400
20241031,"Mizuho Financial Group,Inc.",8411,"Banks",1.1052%,TOPIX Core30
20241031,"THE BANK OF KOCHI,LTD.",8416,"Banks",0.0001%,TOPIX Small 2
20241031,"Yamaguchi Financial Group,Inc.",8418,"Banks",0.0378%,TOPIX Mid400
20241031,"Fuyo General Lease Co.,Ltd.",8424,"Other Financing Business",0.0255%,TOPIX Mid400
20241031,"Mizuho Leasing Company,Limited",8425,"Other Financing Business",0.0193%,TOPIX Small 1
20241031,"Tokyo Century Corporation",8439,"Other Financing Business",0.0298%,TOPIX Mid400
20241031,"SBI Holdings,Inc.",8473,"Securities & Commodity Futures",0.1394%,TOPIX Mid400
20241031,"Japan Securities Finance Co.,Ltd.",8511,"Other Financing Business",0.0189%,TOPIX Small 1
20241031,"AIFUL CORPORATION",8515,"Other Financing Business",0.0137%,TOPIX Small 1
20241031,"Japan Asia Investment Company,Limited",8518,"Securities & Commodity Futures",0.0000%,TOPIX Small 2
20241031,"The Bank of Nagoya,Ltd.",8522,"Banks",0.0096%,TOPIX Small 1
20241031,"North Pacific Bank,Ltd.",8524,"Banks",0.0140%,TOPIX Small 1
20241031,"THE TAIKO BANK,LTD.",8537,"Banks",0.0001%,TOPIX Small 2
20241031,"The Ehime Bank,Ltd.",8541,"Banks",0.0039%,TOPIX Small 2
20241031,"TOMATO BANK,LTD.",8542,"Banks",0.0001%,TOPIX Small 2
20241031,"The Keiyo Bank,Ltd.",8544,"Banks",0.0079%,TOPIX Small 1
20241031,"THE TOCHIGI BANK,LTD.",8550,"Banks",0.0030%,TOPIX Small 2
20241031,"The Kita-Nippon Bank,Ltd.",8551,"Banks",0.0023%,TOPIX Small 2
20241031,"THE TOWA BANK,LTD.",8558,"Banks",0.0027%,TOPIX Small 2
20241031,"THE FUKUSHIMA BANK,LTD.",8562,"Banks",0.0001%,TOPIX Small 2
20241031,"THE DAITO BANK,LTD.",8563,"Banks",0.0001%,TOPIX Small 2
20241031,"RICOH LEASING COMPANY,LTD.",8566,"Other Financing Business",0.0120%,TOPIX Small 1
20241031,"AEON Financial Service Co.,Ltd.",8570,"Other Financing Business",0.0181%,TOPIX Mid400
20241031,"ACOM CO.,LTD.",8572,"Other Financing Business",0.0219%,TOPIX Mid400
20241031,"JACCS CO.,LTD.",8584,"Other Financing Business",0.0117%,TOPIX Small 1
20241031,"Orient Corporation",8585,"Other Financing Business",0.0076%,TOPIX Small 1
20241031,"ORIX CORPORATION",8591,"Other Financing Business",0.4999%,TOPIX Large70
20241031,"Mitsubishi HC Capital Inc.",8593,"Other Financing Business",0.1317%,TOPIX Mid400
20241031,"JAFCO Group Co.,Ltd.",8595,"Securities & Commodity Futures",0.0157%,TOPIX Mid400
20241031,"KYUSHU LEASING SERVICE CO.,LTD.",8596,"Other Financing Business",0.0001%,TOPIX Small 2
20241031,"TOMONY Holdings,Inc.",8600,"Banks",0.0097%,TOPIX Small 1
20241031,"Daiwa Securities Group Inc.",8601,"Securities & Commodity Futures",0.1854%,TOPIX Mid400
20241031,"Nomura Holdings, Inc.",8604,"Securities & Commodity Futures",0.3426%,TOPIX Large70
20241031,"OKASAN SECURITIES GROUP INC.",8609,"Securities & Commodity Futures",0.0124%,TOPIX Small 1
20241031,"Marusan Securities Co.,Ltd.",8613,"Securities & Commodity Futures",0.0079%,TOPIX Small 1
20241031,"TOYO SECURITIES CO.,LTD.",8614,"Securities & Commodity Futures",0.0039%,TOPIX Small 2
20241031,"Tokai Tokyo Financial Holdings,Inc.",8616,"Securities & Commodity Futures",0.0143%,TOPIX Small 1
20241031,"The Kosei Securities Co.,Ltd.",8617,"Securities & Commodity Futures",0.0000%,TOPIX Small 2
20241031,"Mito Securities Co.,Ltd.",8622,"Securities & Commodity Futures",0.0033%,TOPIX Small 2
20241031,"Ichiyoshi Securities Co.,Ltd.",8624,"Securities & Commodity Futures",0.0040%,TOPIX Small 2
20241031,"MATSUI SECURITIES CO.,LTD.",8628,"Securities & Commodity Futures",0.0145%,TOPIX Small 1
20241031,"Sompo Holdings,Inc.",8630,"Insurance",0.4143%,TOPIX Large70
20241031,"Japan Exchange Group,Inc.",8697,"Other Financing Business",0.2753%,TOPIX Large70
20241031,"Monex Group,Inc.",8698,"Securities & Commodity Futures",0.0182%,TOPIX Small 1
20241031,"KYOKUTO SECURITIES CO.,LTD.",8706,"Securities & Commodity Futures",0.0041%,TOPIX Small 1
20241031,"IwaiCosmo Holdings,Inc.",8707,"Securities & Commodity Futures",0.0061%,TOPIX Small 2
20241031,"AIZAWA SECURITIES GROUP CO.,LTD.",8708,"Securities & Commodity Futures",0.0061%,TOPIX Small 2
20241031,"FIDEA Holdings Co.Ltd.",8713,"Banks",0.0037%,TOPIX Small 2
20241031,"Senshu Ikeda Holdings,Inc.",8714,"Banks",0.0121%,TOPIX Small 1
20241031,"Anicom Holdings,Inc.",8715,"Insurance",0.0059%,TOPIX Small 1
20241031,"MS&AD Insurance Group Holdings,Inc.",8725,"Insurance",0.6424%,TOPIX Large70
20241031,"MONEY PARTNERS GROUP CO.,LTD.",8732,"Securities & Commodity Futures",0.0001%,TOPIX Small 2
20241031,"SPARX Group Co.,Ltd.",8739,"Securities & Commodity Futures",0.0039%,TOPIX Small 2
20241031,"KOBAYASHI YOKO CO.,LTD.",8742,"Securities & Commodity Futures",0.0000%,TOPIX Small 2
20241031,"Dai-ichi Life Holdings,Inc.",8750,"Insurance",0.4632%,TOPIX Large70
20241031,"Tokio Marine Holdings,Inc.",8766,"Insurance",1.3858%,TOPIX Core30
20241031,"Advantage Risk Management Co.,Ltd.",8769,"Services",0.0001%,TOPIX Small 2
20241031,"eGuarantee,Inc.",8771,"Other Financing Business",0.0063%,TOPIX Small 1
20241031,"ASAX CO.,LTD.",8772,"Other Financing Business",0.0001%,TOPIX Small 2
20241031,"NEC Capital Solutions Limited",8793,"Other Financing Business",0.0047%,TOPIX Small 2
20241031,"T&D Holdings, Inc.",8795,"Insurance",0.1690%,TOPIX Mid400
20241031,"Advance Create Co.,Ltd.",8798,"Insurance",0.0016%,TOPIX Small 2
20241031,"Mitsui Fudosan Co.,Ltd.",8801,"Real Estate",0.4691%,TOPIX Large70
20241031,"Mitsubishi Estate Company,Limited",8802,"Real Estate",0.3379%,TOPIX Large70
20241031,"HEIWA REAL ESTATE CO.,LTD.",8803,"Real Estate",0.0174%,TOPIX Small 1
20241031,"Tokyo Tatemono Co.,Ltd.",8804,"Real Estate",0.0562%,TOPIX Mid400
20241031,"Keihanshin Building Co.,Ltd.",8818,"Real Estate",0.0064%,TOPIX Small 2
20241031,"Sumitomo Realty & Development Co.,Ltd.",8830,"Real Estate",0.1908%,TOPIX Large70
20241031,"TAIHEIYO KOUHATSU INCORPORATED",8835,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"TOC Co.,Ltd.",8841,"Real Estate",0.0028%,TOPIX Small 2
20241031,"LEOPALACE21 CORPORATION",8848,"Real Estate",0.0124%,TOPIX Small 1
20241031,"STARTS CORPORATION INC.",8850,"Real Estate",0.0148%,TOPIX Small 1
20241031,"FUJI CORPORATION LIMITED",8860,"Real Estate",0.0023%,TOPIX Small 2
20241031,"AIRPORT FACILITIES Co.,LTD.",8864,"Real Estate",0.0021%,TOPIX Small 2
20241031,"Meiwa Estate Company Limited",8869,"Real Estate",0.0020%,TOPIX Small 2
20241031,"GOLDCREST Co.,Ltd.",8871,"Real Estate",0.0052%,TOPIX Small 1
20241031,"Relo Group,Inc.",8876,"Services",0.0278%,TOPIX Mid400
20241031,"ESLEAD CORPORATION",8877,"Real Estate",0.0055%,TOPIX Small 2
20241031,"NISSHIN GROUP HOLDINGS Company,Limited",8881,"Real Estate",0.0020%,TOPIX Small 2
20241031,"ES-CON JAPAN Ltd.",8892,"Real Estate",0.0066%,TOPIX Small 1
20241031,"MIRARTH HOLDINGS,Inc.",8897,"Real Estate",0.0074%,TOPIX Small 1
20241031,"AVANTIA CO.,LTD.",8904,"Real Estate",0.0001%,TOPIX Small 2
20241031,"AEON Mall Co.,Ltd.",8905,"Real Estate",0.0312%,TOPIX Mid400
20241031,"MAINICHI COMNET CO.,LTD.",8908,"Real Estate",0.0001%,TOPIX Small 2
20241031,"First Juken Co.,Ltd.",8917,"Real Estate",0.0001%,TOPIX Small 2
20241031,"LAND Co.,Ltd.",8918,"Real Estate",0.0011%,TOPIX Small 2
20241031,"KATITAS CO.,LTD",8919,"Real Estate",0.0134%,TOPIX Small 1
20241031,"TOSHO CO.,LTD.",8920,"Services",0.0015%,TOPIX Small 2
20241031,"TOSEI CORPORATION",8923,"Real Estate",0.0102%,TOPIX Small 1
20241031,"ANABUKI KOSAN INC.",8928,"Real Estate",0.0001%,TOPIX Small 2
20241031,"Sun Frontier Fudousan Co.,Ltd.",8934,"Real Estate",0.0078%,TOPIX Small 1
20241031,"FJ NEXT HOLDINGS CO.,LTD.",8935,"Real Estate",0.0030%,TOPIX Small 2
20241031,"INTELLEX Co.,Ltd.",8940,"Real Estate",0.0001%,TOPIX Small 2
20241031,"LAND BUSINESS  CO.,LTD.",8944,"Real Estate",0.0000%,TOPIX Small 2
20241031,"SUNNEXTA GROUP Inc.",8945,"Real Estate",0.0001%,TOPIX Small 2
20241031,"Grandy House Corporation",8999,"Real Estate",0.0013%,TOPIX Small 2
20241031,"TOBU RAILWAY CO.,LTD.",9001,"Land Transportation",0.0675%,TOPIX Mid400
20241031,"Sotetsu Holdings,Inc.",9003,"Land Transportation",0.0205%,TOPIX Mid400
20241031,"TOKYU CORPORATION",9005,"Land Transportation",0.1370%,TOPIX Mid400
20241031,"Keikyu Corporation",9006,"Land Transportation",0.0383%,TOPIX Mid400
20241031,"Odakyu Electric Railway Co.,Ltd.",9007,"Land Transportation",0.0687%,TOPIX Mid400
20241031,"Keio Corporation",9008,"Land Transportation",0.0468%,TOPIX Mid400
20241031,"Keisei Electric Railway Co.,Ltd.",9009,"Land Transportation",0.0600%,TOPIX Mid400
20241031,"FUJI KYUKO CO.,LTD.",9010,"Land Transportation",0.0082%,TOPIX Small 1
20241031,"East Japan Railway Company",9020,"Land Transportation",0.4382%,TOPIX Large70
20241031,"West Japan Railway Company",9021,"Land Transportation",0.1793%,TOPIX Large70
20241031,"Central Japan Railway Company",9022,"Land Transportation",0.3178%,TOPIX Large70
20241031,"SEIBU HOLDINGS INC.",9024,"Land Transportation",0.0964%,TOPIX Mid400
20241031,"Konoike Transport Co.,Ltd.",9025,"Land Transportation",0.0111%,TOPIX Small 1
20241031,"Nishi-Nippon Railroad Co.,Ltd.",9031,"Land Transportation",0.0165%,TOPIX Mid400
20241031,"HAMAKYOREX CO.,LTD.",9037,"Land Transportation",0.0110%,TOPIX Small 2
20241031,"Sakai Moving Service Co.,Ltd.",9039,"Land Transportation",0.0081%,TOPIX Small 1
20241031,"Kintetsu Group Holdings Co.,Ltd.",9041,"Land Transportation",0.0984%,TOPIX Mid400
20241031,"Hankyu Hanshin Holdings,Inc.",9042,"Land Transportation",0.1433%,TOPIX Mid400
20241031,"Nankai Electric Railway Co.,Ltd.",9044,"Land Transportation",0.0277%,TOPIX Mid400
20241031,"Keihan Holdings Co.,Ltd.",9045,"Land Transportation",0.0407%,TOPIX Mid400
20241031,"Kobe Electric Railway Co.,Ltd.",9046,"Land Transportation",0.0017%,TOPIX Small 2
20241031,"Nagoya Railroad Co., Ltd.",9048,"Land Transportation",0.0483%,TOPIX Mid400
20241031,"Sanyo Electric Railway Co.,Ltd.",9052,"Land Transportation",0.0039%,TOPIX Small 2
20241031,"ALPS LOGISTICS CO.,LTD.",9055,"Land Transportation",0.0015%,TOPIX Small 1
20241031,"TRANCOM CO.,LTD.",9058,"Warehousing & Harbor Transportation Services",0.0085%,TOPIX Small 1
20241031,"YAMATO HOLDINGS CO.,LTD.",9064,"Land Transportation",0.0509%,TOPIX Mid400
20241031,"SANKYU INC.",9065,"Land Transportation",0.0333%,TOPIX Mid400
20241031,"NISSIN CORPORATION",9066,"Warehousing & Harbor Transportation Services",0.0076%,TOPIX Small 2
20241031,"MARUWN CORPORATION",9067,"Land Transportation",0.0001%,TOPIX Small 2
20241031,"Maruzen Showa Unyu Co.,Ltd.",9068,"Land Transportation",0.0094%,TOPIX Small 2
20241031,"SENKO Group Holdings Co.,Ltd.",9069,"Land Transportation",0.0218%,TOPIX Small 1
20241031,"TONAMI HOLDINGS CO.,LTD.",9070,"Land Transportation",0.0033%,TOPIX Small 2
20241031,"NIKKON Holdings Co.,Ltd.",9072,"Land Transportation",0.0288%,TOPIX Mid400
20241031,"Japan Oil Transportation Co.,Ltd.",9074,"Land Transportation",0.0001%,TOPIX Small 2
20241031,"FUKUYAMA TRANSPORTING CO.,LTD.",9075,"Land Transportation",0.0107%,TOPIX Small 1
20241031,"SEINO HOLDINGS CO.,LTD.",9076,"Land Transportation",0.0313%,TOPIX Mid400
20241031,"Kanagawa Chuo Kotsu Co.,Ltd.",9081,"Land Transportation",0.0024%,TOPIX Small 2
20241031,"AZ-COM MARUWA Holdings Inc.",9090,"Land Transportation",0.0083%,TOPIX Small 1
20241031,"Nippon Yusen Kabushiki Kaisha",9101,"Marine Transportation",0.2751%,TOPIX Large70
20241031,"Mitsui O.S.K.Lines,Ltd.",9104,"Marine Transportation",0.2566%,TOPIX Large70
20241031,"Kawasaki Kisen Kaisha,Ltd.",9107,"Marine Transportation",0.1250%,TOPIX Mid400
20241031,"NS United Kaiun Kaisha,Ltd.",9110,"Marine Transportation",0.0071%,TOPIX Small 1
20241031,"Meiji Shipping Group Co.,Ltd.",9115,"Marine Transportation",0.0002%,TOPIX Small 2
20241031,"IINO KAIUN KAISHA,LTD.",9119,"Marine Transportation",0.0107%,TOPIX Small 1
20241031,"KYOEI TANKER CO.,LTD.",9130,"Marine Transportation",0.0001%,TOPIX Small 2
20241031,"Kyushu Railway Company",9142,"Land Transportation",0.0794%,TOPIX Mid400
20241031,"SG HOLDINGS CO.,LTD.",9143,"Land Transportation",0.0664%,TOPIX Mid400
20241031,"NIPPON EXPRESS HOLDINGS,INC.",9147,"Land Transportation",0.0698%,TOPIX Mid400
20241031,"Integrated Design & Engineering Holdings Co.,Ltd.",9161,"Services",0.0070%,TOPIX Small 1
20241031,"Japan Airlines Co.,Ltd.",9201,"Air Transportation",0.1455%,TOPIX Mid400
20241031,"ANA HOLDINGS INC.",9202,"Air Transportation",0.2116%,TOPIX Large70
20241031,"Bewith,Inc.",9216,"Services",0.0009%,TOPIX Small 2
20241031,"SUNWELS Co.,Ltd.",9229,"Services",0.0019%,TOPIX Small 2
20241031,"PASCO CORPORATION",9232,"Air Transportation",0.0001%,TOPIX Small 2
20241031,"TRE HOLDINGS CORPORATION",9247,"Services",0.0110%,TOPIX Small 1
20241031,"People, Dreams & Technologies Group Co.,Ltd.",9248,"Services",0.0018%,TOPIX Small 2
20241031,"Nishimoto Co.,Ltd.",9260,"Wholesale Trade",0.0022%,TOPIX Small 2
20241031,"SILVER LIFE CO.,LTD.",9262,"Retail Trade",0.0005%,TOPIX Small 2
20241031,"YAMASHITA HEALTH CARE HOLDINGS,INC.",9265,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"Genky DrugStores Co.,Ltd.",9267,"Retail Trade",0.0075%,TOPIX Small 1
20241031,"KOA SHOJI HOLDINGS CO.,LTD.",9273,"Wholesale Trade",0.0013%,TOPIX Small 2
20241031,"KPP GROUP HOLDINGS CO.,LTD.",9274,"Wholesale Trade",0.0037%,TOPIX Small 1
20241031,"NARUMIYA INTERNATIONAL Co.,Ltd.",9275,"Retail Trade",0.0001%,TOPIX Small 2
20241031,"BOOKOFF GROUP HOLDINGS LIMITED",9278,"Retail Trade",0.0029%,TOPIX Small 2
20241031,"GIFT HOLDINGS INC.",9279,"Retail Trade",0.0044%,TOPIX Small 2
20241031,"Mitsubishi Logistics Corporation",9301,"Warehousing & Harbor Transportation Services",0.0278%,TOPIX Mid400
20241031,"MITSUI-SOKO HOLDINGS Co.,Ltd.",9302,"Warehousing & Harbor Transportation Services",0.0189%,TOPIX Small 1
20241031,"The Sumitomo Warehouse Co.,Ltd.",9303,"Warehousing & Harbor Transportation Services",0.0205%,TOPIX Small 1
20241031,"The Shibusawa Warehouse Co.,Ltd.",9304,"Warehousing & Harbor Transportation Services",0.0037%,TOPIX Small 2
20241031,"Yamatane Corporation",9305,"Wholesale Trade",0.0036%,TOPIX Small 2
20241031,"Toyo Logistics Co.,Ltd.",9306,"Warehousing & Harbor Transportation Services",0.0001%,TOPIX Small 2
20241031,"Inui Global Logistics Co.,Ltd.",9308,"Marine Transportation",0.0037%,TOPIX Small 2
20241031,"Japan Transcity Corporation",9310,"Warehousing & Harbor Transportation Services",0.0048%,TOPIX Small 2
20241031,"THE KEIHIN CO.,LTD.",9312,"Warehousing & Harbor Transportation Services",0.0001%,TOPIX Small 2
20241031,"Chuo Warehouse Co.,Ltd.",9319,"Warehousing & Harbor Transportation Services",0.0025%,TOPIX Small 2
20241031,"KAWANISHI WAREHOUSE CO.,LTD.",9322,"Warehousing & Harbor Transportation Services",0.0001%,TOPIX Small 2
20241031,"Yasuda Logistics Corporation",9324,"Warehousing & Harbor Transportation Services",0.0029%,TOPIX Small 2
20241031,"PHYZ Holdings Inc.",9325,"Warehousing & Harbor Transportation Services",0.0000%,TOPIX Small 2
20241031,"NISSO HOLDINGS Co.,Ltd.",9332,"Services",0.0019%,TOPIX Small 2
20241031,"Daiei Kankyo Co.,Ltd.",9336,"Services",0.0183%,TOPIX Small 1
20241031,"GENOVA,Inc.",9341,"Services",0.0016%,TOPIX Small 2
20241031,"NIPPON KANZAI Holdings Co.,Ltd.",9347,"Services",0.0075%,TOPIX Small 2
20241031,"TOYO WHARF & WAREHOUSE CO.,LTD.",9351,"Warehousing & Harbor Transportation Services",0.0001%,TOPIX Small 2
20241031,"Kamigumi Co.,Ltd.",9364,"Warehousing & Harbor Transportation Services",0.0381%,TOPIX Mid400
20241031,"SANRITSU CORPORATION",9366,"Warehousing & Harbor Transportation Services",0.0001%,TOPIX Small 2
20241031,"KIMURA UNITY CO.,LTD.",9368,"Warehousing & Harbor Transportation Services",0.0002%,TOPIX Small 2
20241031,"K.R.S.Corporation",9369,"Warehousing & Harbor Transportation Services",0.0033%,TOPIX Small 2
20241031,"Azuma Shipping Co.,Ltd.",9380,"Warehousing & Harbor Transportation Services",0.0001%,TOPIX Small 2
20241031,"AIT CORPORATION",9381,"Warehousing & Harbor Transportation Services",0.0029%,TOPIX Small 2
20241031,"NAIGAI TRANS LINE LTD.",9384,"Warehousing & Harbor Transportation Services",0.0029%,TOPIX Small 2
20241031,"SHOEI CORPORATION",9385,"Chemicals",0.0001%,TOPIX Small 2
20241031,"NIPPON CONCEPT CORPORATION",9386,"Warehousing & Harbor Transportation Services",0.0017%,TOPIX Small 2
20241031,"TBS HOLDINGS,INC.",9401,"Information & Communication",0.0497%,TOPIX Mid400
20241031,"Nippon Television Holdings,Inc.",9404,"Information & Communication",0.0542%,TOPIX Mid400
20241031,"ASAHI BROADCASTING GROUP HOLDINGS CORPORATION",9405,"Information & Communication",0.0015%,TOPIX Small 2
20241031,"TV Asahi Holdings Corporation",9409,"Information & Communication",0.0126%,TOPIX Small 1
20241031,"SKY Perfect JSAT Holdings Inc.",9412,"Information & Communication",0.0178%,TOPIX Small 1
20241031,"TV TOKYO Holdings Corporation",9413,"Information & Communication",0.0055%,TOPIX Small 1
20241031,"Nippon BS Broadcasting Corporation",9414,"Information & Communication",0.0001%,TOPIX Small 2
20241031,"VISION INC.",9416,"Information & Communication",0.0041%,TOPIX Small 1
20241031,"Smartvalue Co.,Ltd.",9417,"Information & Communication",0.0000%,TOPIX Small 2
20241031,"U-NEXT HOLDINGS Co.,Ltd.",9418,"Information & Communication",0.0143%,TOPIX Small 1
20241031,"WirelessGate,Inc.",9419,"Information & Communication",0.0000%,TOPIX Small 2
20241031,"Japan Communications Inc.",9424,"Information & Communication",0.0030%,TOPIX Small 1
20241031,"CROPS CORPORATION",9428,"Information & Communication",0.0000%,TOPIX Small 2
20241031,"NIPPON TELEGRAPH AND TELEPHONE CORPORATION",9432,"Information & Communication",1.1405%,TOPIX Core30
20241031,"KDDI CORPORATION",9433,"Information & Communication",0.9123%,TOPIX Core30
20241031,"SoftBank Corp.",9434,"Information & Communication",0.8008%,TOPIX Core30
20241031,"HIKARI TSUSHIN,INC.",9435,"Information & Communication",0.0933%,TOPIX Mid400
20241031,"MTI Ltd.",9438,"Information & Communication",0.0020%,TOPIX Small 2
20241031,"GMO internet group,Inc.",9449,"Information & Communication",0.0224%,TOPIX Mid400
20241031,"Fibergate Inc.",9450,"Information & Communication",0.0014%,TOPIX Small 2
20241031,"Aidma Marketing Communication Corporation",9466,"Information & Communication",0.0000%,TOPIX Small 2
20241031,"KADOKAWA CORPORATION",9468,"Information & Communication",0.0459%,TOPIX Mid400
20241031,"GAKKEN HOLDINGS CO.,LTD.",9470,"Information & Communication",0.0047%,TOPIX Small 1
20241031,"ZENRIN CO.,LTD.",9474,"Information & Communication",0.0036%,TOPIX Small 2
20241031,"Shobunsha Holdings,Inc.",9475,"Information & Communication",0.0000%,TOPIX Small 2
20241031,"Impress Holdings, Inc.",9479,"Information & Communication",0.0000%,TOPIX Small 2
20241031,"Tokyo Electric Power Company Holdings,Incorporated",9501,"Electric Power & Gas",0.1356%,TOPIX Mid400
20241031,"Chubu Electric Power Company,Incorporated",9502,"Electric Power & Gas",0.1674%,TOPIX Mid400
20241031,"The Kansai Electric Power Company,Incorporated",9503,"Electric Power & Gas",0.2677%,TOPIX Mid400
20241031,"The Chugoku Electric Power Company,Incorporated",9504,"Electric Power & Gas",0.0500%,TOPIX Mid400
20241031,"Hokuriku Electric Power Company",9505,"Electric Power & Gas",0.0281%,TOPIX Mid400
20241031,"Tohoku Electric Power Company,Incorporated",9506,"Electric Power & Gas",0.1025%,TOPIX Mid400
20241031,"Shikoku Electric Power Company,Incorporated",9507,"Electric Power & Gas",0.0331%,TOPIX Mid400
20241031,"Kyushu Electric Power Company,Incorporated",9508,"Electric Power & Gas",0.1022%,TOPIX Mid400
20241031,"Hokkaido Electric Power Company,Incorporated",9509,"Electric Power & Gas",0.0268%,TOPIX Mid400
20241031,"The Okinawa Electric Power Company,Incorporated",9511,"Electric Power & Gas",0.0069%,TOPIX Small 1
20241031,"Electric Power Development Co.,Ltd.",9513,"Electric Power & Gas",0.0497%,TOPIX Mid400
20241031,"EF-ON INC.",9514,"Electric Power & Gas",0.0007%,TOPIX Small 2
20241031,"eREX Co.,Ltd.",9517,"Electric Power & Gas",0.0032%,TOPIX Small 2
20241031,"RENOVA,Inc.",9519,"Electric Power & Gas",0.0061%,TOPIX Small 1
20241031,"TOKYO GAS CO.,LTD.",9531,"Electric Power & Gas",0.1899%,TOPIX Mid400
20241031,"OSAKA GAS CO.,LTD.",9532,"Electric Power & Gas",0.1693%,TOPIX Mid400
20241031,"TOHO GAS CO.,LTD.",9533,"Electric Power & Gas",0.0389%,TOPIX Mid400
20241031,"HOKKAIDO GAS CO.,LTD.",9534,"Electric Power & Gas",0.0045%,TOPIX Small 2
20241031,"HIROSHIMA GAS CO.,LTD.",9535,"Electric Power & Gas",0.0021%,TOPIX Small 2
20241031,"SAIBU GAS HOLDINGS CO.,LTD.",9536,"Electric Power & Gas",0.0048%,TOPIX Small 2
20241031,"SHIZUOKA GAS CO.,LTD.",9543,"Electric Power & Gas",0.0060%,TOPIX Small 1
20241031,"METAWATER Co.,Ltd.",9551,"Electric Power & Gas",0.0063%,TOPIX Small 1
20241031,"M&A Research Institute Holdings Inc.",9552,"Services",0.0065%,TOPIX Small 1
20241031,"I-NET CORP.",9600,"Information & Communication",0.0024%,TOPIX Small 2
20241031,"Shochiku Co.,Ltd.",9601,"Information & Communication",0.0164%,TOPIX Small 1
20241031,"TOHO CO.,LTD",9602,"Information & Communication",0.0947%,TOPIX Mid400
20241031,"H.I.S.Co.,Ltd.",9603,"Services",0.0149%,TOPIX Small 1
20241031,"TOEI COMPANY,LTD.",9605,"Information & Communication",0.0211%,TOPIX Small 1
20241031,"LUCKLAND CO.,LTD.",9612,"Services",0.0022%,TOPIX Small 2
20241031,"NTT DATA GROUP CORPORATION",9613,"Information & Communication",0.1659%,TOPIX Mid400
20241031,"KYORITSU MAINTENANCE CO.,LTD.",9616,"Services",0.0206%,TOPIX Mid400
20241031,"ICHINEN HOLDINGS CO.,LTD.",9619,"Services",0.0047%,TOPIX Small 2
20241031,"CTI Engineering Co.,Ltd.",9621,"Services",0.0062%,TOPIX Small 2
20241031,"SPACE CO.,LTD.",9622,"Services",0.0022%,TOPIX Small 2
